reference_number,reference,URL,status,description,candidate_replacement_url,cosine_similarity,jaccard_index,levenshtein_distance,euclidean_distance
54,"World Health Organization (15 Mar 2018). ""1.1 billion people at risk of hearing loss"". Archived from the original on February 27, 2015. Retrieved 2 Feb 2019.",https://www.who.int/pbd/deafness/activities/MLS/en/,404,Not Found,https://www.afro.who.int/health-topics/hivaids,0.2267168262403246,0.005305039787798408,47026,651.6594202495656
59,"""Can Loud Noise during Exercise Damage my Hearing?"". Healthy Hearing. Item 4. Archived from the original on 9 November 2014. Retrieved 8 November 2014.{{cite web}}:  CS1 maint: location (link)",https://web.archive.org/web/20141109002409/http://www.healthyhearing.com/content/faqs/Hearing-loss/Causes/31070-Loud-noise-during-exercise,ERR,Error,https://groups.google.com/g/archesproject/c/K8LGizXh1a0,0.14801551474956356,0.0019885657469550086,130043,2026.7145827668976
59,"""Can Loud Noise during Exercise Damage my Hearing?"". Healthy Hearing. Item 4. Archived from the original on 9 November 2014. Retrieved 8 November 2014.{{cite web}}:  CS1 maint: location (link)",https://web.archive.org/web/20141109002409/http://www.healthyhearing.com/content/faqs/Hearing-loss/Causes/31070-Loud-noise-during-exercise,ERR,Error,https://www.askamanager.org/2016/07/my-best-employee-quit-on-the-spot-because-i-wouldnt-let-her-go-to-her-college-graduation.html,0.12021287053257383,0.0005584720205517703,860153,12669.996329912648
59,"""Can Loud Noise during Exercise Damage my Hearing?"". Healthy Hearing. Item 4. Archived from the original on 9 November 2014. Retrieved 8 November 2014.{{cite web}}:  CS1 maint: location (link)",https://web.archive.org/web/20141109002409/http://www.healthyhearing.com/content/faqs/Hearing-loss/Causes/31070-Loud-noise-during-exercise,ERR,Error,https://www.legis.state.pa.us/WU01/LI/LI/CT/HTM/20/20.HTM,0.12821014797792255,0.0007276798208788133,1449481,23017.24325370004
59,"""Can Loud Noise during Exercise Damage my Hearing?"". Healthy Hearing. Item 4. Archived from the original on 9 November 2014. Retrieved 8 November 2014.{{cite web}}:  CS1 maint: location (link)",https://web.archive.org/web/20141109002409/http://www.healthyhearing.com/content/faqs/Hearing-loss/Causes/31070-Loud-noise-during-exercise,ERR,Error,https://www.askamanager.org/,0.13793146185099567,0.0024297119055883376,58091,809.4695794160519
59,"""Can Loud Noise during Exercise Damage my Hearing?"". Healthy Hearing. Item 4. Archived from the original on 9 November 2014. Retrieved 8 November 2014.{{cite web}}:  CS1 maint: location (link)",https://web.archive.org/web/20141109002409/http://www.healthyhearing.com/content/faqs/Hearing-loss/Causes/31070-Loud-noise-during-exercise,ERR,Error,https://www.freecodecamp.org/news/coding-interviews-for-dummies-5e048933b82b/,0.13536787607138923,0.0027910685805422647,46622,638.3697987843723
59,"""Can Loud Noise during Exercise Damage my Hearing?"". Healthy Hearing. Item 4. Archived from the original on 9 November 2014. Retrieved 8 November 2014.{{cite web}}:  CS1 maint: location (link)",https://web.archive.org/web/20141109002409/http://www.healthyhearing.com/content/faqs/Hearing-loss/Causes/31070-Loud-noise-during-exercise,ERR,Error,https://statutes.capitol.texas.gov/Docs/ED/htm/ED.37.htm,0.13028053723365524,0.0009396729937981583,285549,4626.430697632895
59,"""Can Loud Noise during Exercise Damage my Hearing?"". Healthy Hearing. Item 4. Archived from the original on 9 November 2014. Retrieved 8 November 2014.{{cite web}}:  CS1 maint: location (link)",https://web.archive.org/web/20141109002409/http://www.healthyhearing.com/content/faqs/Hearing-loss/Causes/31070-Loud-noise-during-exercise,ERR,Error,https://www.linkedin.com/pulse/employment-phishing-scam-example-kevin-leo-smith,0.10945689553797872,0.005128205128205128,24571,253.8956478555708
59,"""Can Loud Noise during Exercise Damage my Hearing?"". Healthy Hearing. Item 4. Archived from the original on 9 November 2014. Retrieved 8 November 2014.{{cite web}}:  CS1 maint: location (link)",https://web.archive.org/web/20141109002409/http://www.healthyhearing.com/content/faqs/Hearing-loss/Causes/31070-Loud-noise-during-exercise,ERR,Error,https://statutes.capitol.texas.gov/Docs/PE/htm/PE.42.htm,0.09943576334844109,0.0028957528957528956,55096,916.7895069207544
59,"""Can Loud Noise during Exercise Damage my Hearing?"". Healthy Hearing. Item 4. Archived from the original on 9 November 2014. Retrieved 8 November 2014.{{cite web}}:  CS1 maint: location (link)",https://web.archive.org/web/20141109002409/http://www.healthyhearing.com/content/faqs/Hearing-loss/Causes/31070-Loud-noise-during-exercise,ERR,Error,https://news.va.gov/100285/va-proposes-updates-to-disability-rating-schedules-for-respiratory-auditory-and-mental-disorders-body-systems/,0.141945392713645,0.0012620950778291964,203636,2846.82279041039
61,"Greenfield, Paige (25 June 2011). ""Deaf to Danger: The Perils of Earbuds"". ABC News. Archived from the original on 14 December 2013. Retrieved 20 June 2013.",https://web.archive.org/web/20131214122323/https://abcnews.go.com/Health/w_DietAndFitnessNews/deaf-danger-perils-earbuds-exercising/story?id=13925714#.UcMJhufVDoI,ERR,Error,https://alundberg.wordpress.com/about/,0.3298186356817729,0.0005092356835331698,502992,6654.490964754555
64,"Chan, Justin; Rabi, Sina; Adler, Brandon L. (November 2021). ""Allergic Contact Dermatitis to (Meth)Acrylates in Apple AirPods Headphones"". Dermatitis. 32 (6): e111–e112. doi:10.1097/DER.0000000000000735. ISSN 2162-5220. PMID 34807535. S2CID 233923350.",https://journals.lww.com/10.1097/DER.0000000000000735,403,Forbidden,https://pubmed.ncbi.nlm.nih.gov/34807535/,0.39404090120808993,0.01601423487544484,11084,91.70059977993601
64,"Chan, Justin; Rabi, Sina; Adler, Brandon L. (November 2021). ""Allergic Contact Dermatitis to (Meth)Acrylates in Apple AirPods Headphones"". Dermatitis. 32 (6): e111–e112. doi:10.1097/DER.0000000000000735. ISSN 2162-5220. PMID 34807535. S2CID 233923350.",https://journals.lww.com/10.1097/DER.0000000000000735,403,Forbidden,https://www.doximity.com/pub/sina-rabi-md,0.2393142888271071,0.040892193308550186,2755,29.782545223670862
64,"Chan, Justin; Rabi, Sina; Adler, Brandon L. (November 2021). ""Allergic Contact Dermatitis to (Meth)Acrylates in Apple AirPods Headphones"". Dermatitis. 32 (6): e111–e112. doi:10.1097/DER.0000000000000735. ISSN 2162-5220. PMID 34807535. S2CID 233923350.",https://doi.org/10.1097%2FDER.0000000000000735,403,Forbidden,https://pubmed.ncbi.nlm.nih.gov/34807535/,0.39404090120808993,0.01601423487544484,11084,91.70059977993601
64,"Chan, Justin; Rabi, Sina; Adler, Brandon L. (November 2021). ""Allergic Contact Dermatitis to (Meth)Acrylates in Apple AirPods Headphones"". Dermatitis. 32 (6): e111–e112. doi:10.1097/DER.0000000000000735. ISSN 2162-5220. PMID 34807535. S2CID 233923350.",https://doi.org/10.1097%2FDER.0000000000000735,403,Forbidden,https://www.doximity.com/pub/sina-rabi-md,0.2393142888271071,0.040892193308550186,2755,29.782545223670862
69,"McGinnity, Siobhan; Beach, Elizabeth Francis; Cowan, Robert S. C.; Mulder, Johannes (2020-10-22). ""The hearing health of live-music sound engineers"". Archives of Environmental & Occupational Health. 76 (6): 301–312. doi:10.1080/19338244.2020.1828241. ISSN 2154-4700. PMID 33089760. S2CID 224821849.",https://doi.org/10.1080%2F19338244.2020.1828241,403,Forbidden,https://pubmed.ncbi.nlm.nih.gov/33089760/,0.32560857238158974,0.01903114186851211,12150,108.4850220076486
